Região - Sigla;Estado - Sigla;Município;Revenda;Instalação - Código;Produto;Data da Coleta;Valor de Compra;Valor de Venda;Unidade de Medida;Bandeira
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;20/03/2018;;3.139;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;20/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;20/03/2018;;3.099;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL;20/03/2018;3.0219;3.399;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL;20/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VIP RIO PRETO LTDA;35605;DIESEL;20/03/2018;;3.139;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;20/03/2018;;3.129;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL;20/03/2018;;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;PERES & PERES LTDA;35664;DIESEL;20/03/2018;;3.349;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANAHATA LTDA.;35596;DIESEL;20/03/2018;2.817;3.15;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;20/03/2018;2.905;3.119;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA;35627;DIESEL;20/03/2018;;3.159;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;20/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;DIESEL;20/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL;20/03/2018;2.7888;3.179;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL;20/03/2018;2.781;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;20/03/2018;;3.159;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL;20/03/2018;;3.249;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;DIESEL;29/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;DIESEL;29/03/2018;2.951;3.199;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;DIESEL;29/03/2018;2.773;3.259;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;DIESEL;29/03/2018;;3.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PACOCAO KM 52 LTDA;191084;DIESEL;29/03/2018;;3.059;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;DIESEL;29/03/2018;;3.379;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO POTI LTDA;35717;DIESEL;29/03/2018;;3.375;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;BIAL AUTO POSTO LTDA;35622;DIESEL;29/03/2018;;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;DIESEL;29/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;DIESEL;29/03/2018;;3.159;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;DIESEL;29/03/2018;2.868;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - YANTRA LTDA;35635;DIESEL;29/03/2018;2.773;3.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;DIESEL;29/03/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.;35701;DIESEL;29/03/2018;;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;DIESEL;04/04/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL;04/04/2018;;3.249;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;04/04/2018;;3.199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;04/04/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;04/04/2018;2.868;3.199;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL;04/04/2018;3.062;3.399;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL;04/04/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;DIESEL;04/04/2018;;3.288;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;04/04/2018;;3.159;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL;04/04/2018;3.0909;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;04/04/2018;;3.249;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;04/04/2018;2.867;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;DIESEL;04/04/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO SAO DOMINGOS RIO PRETO LTDA;35659;DIESEL;04/04/2018;;3.249;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;04/04/2018;;3.159;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;DIESEL;11/04/2018;3.0768;3.199;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.;35701;DIESEL;11/04/2018;3.0284;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;DIESEL;12/04/2018;;3.149;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;DIESEL;12/04/2018;2.894;3.279;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;DIESEL;12/04/2018;;3.299;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PACOCAO KM 52 LTDA;191084;DIESEL;12/04/2018;;3.159;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;DIESEL;12/04/2018;;3.379;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO SALOME LTDA.;35732;DIESEL;12/04/2018;;3.497;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;BIAL AUTO POSTO LTDA;35622;DIESEL;12/04/2018;;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;DIESEL;12/04/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;DIESEL;12/04/2018;;3.229;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;DIESEL;12/04/2018;2.938;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - YANTRA LTDA;35635;DIESEL;12/04/2018;2.894;3.249;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;DIESEL;12/04/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;DIESEL;18/04/2018;3.0184;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL;18/04/2018;;3.359;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL;18/04/2018;;3.249;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;18/04/2018;;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;18/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;18/04/2018;;3.199;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL;18/04/2018;3.15;3.499;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL;18/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;18/04/2018;;3.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL;18/04/2018;3.1528;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL;18/04/2018;3.0928;3.539;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;18/04/2018;;3.459;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;18/04/2018;2.938;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;DIESEL;18/04/2018;2.918;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL;18/04/2018;;3.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;18/04/2018;;3.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL;18/04/2018;;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;DIESEL;25/04/2018;3.0485;3.259;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL;25/04/2018;3.121;3.359;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;25/04/2018;;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;25/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;25/04/2018;;3.199;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL;25/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;25/04/2018;3.004;3.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL;25/04/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;DIESEL;25/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL;25/04/2018;3.1161;3.539;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANAHATA LTDA.;35596;DIESEL;25/04/2018;3.062;3.359;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;25/04/2018;;3.359;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA;35627;DIESEL;25/04/2018;;3.379;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;25/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;DIESEL;25/04/2018;;3.219;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL;25/04/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL;25/04/2018;;3.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;25/04/2018;;3.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL;25/04/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;DIESEL;03/05/2018;;3.329;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL;03/05/2018;3.154;3.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;03/05/2018;;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;03/05/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;03/05/2018;;3.299;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL;03/05/2018;3.264;3.499;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL;03/05/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;DIESEL;03/05/2018;3.234;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;03/05/2018;;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL;03/05/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;03/05/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;03/05/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;DIESEL;03/05/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL;03/05/2018;;3.559;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO SAO DOMINGOS RIO PRETO LTDA;35659;DIESEL;03/05/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;03/05/2018;;3.289;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;DIESEL;10/05/2018;3.1326;3.429;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL;10/05/2018;3.274;3.499;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL;10/05/2018;;3.28;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;10/05/2018;;3.439;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;10/05/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;10/05/2018;;3.339;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL;10/05/2018;3.3009;3.599;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VIP RIO PRETO LTDA;35605;DIESEL;10/05/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;10/05/2018;;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL;10/05/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;DIESEL;10/05/2018;;3.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL;10/05/2018;;3.429;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;10/05/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;10/05/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL;10/05/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL;10/05/2018;3.089;3.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;10/05/2018;;3.459;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL;10/05/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;DIESEL;16/05/2018;3.2369;3.479;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;DIESEL;16/05/2018;3.179;3.459;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;DIESEL;16/05/2018;3.07;3.549;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NARANJÃO LTDA.;186703;DIESEL;16/05/2018;;3.599;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;DIESEL;16/05/2018;;3.659;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO POTI LTDA;35717;DIESEL;16/05/2018;3.3766;3.659;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;BIAL AUTO POSTO LTDA;35622;DIESEL;16/05/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;DIESEL;16/05/2018;;3.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;IRMAOS PORCINI - RIO PRETO LTDA.;35681;DIESEL;16/05/2018;;3.489;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;DIESEL;16/05/2018;3.07;3.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - YANTRA LTDA;35635;DIESEL;16/05/2018;3.24;3.549;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;DIESEL;16/05/2018;;3.099;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;A P PALACE LTDA;35728;DIESEL;24/05/2018;3.1768;3.679;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL;24/05/2018;;3.799;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL;24/05/2018;;3.679;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELDORADO RIO PRETO LTDA;35684;DIESEL;24/05/2018;;3.659;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL;24/05/2018;;3.59;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;DIESEL;24/05/2018;;4.027;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA;35742;DIESEL;24/05/2018;;3.659;R$ / litro;ALE COMBUSTÍVEIS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL;24/05/2018;3.5169;3.849;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL;24/05/2018;;3.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL;24/05/2018;;3.699;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP;35613;DIESEL;24/05/2018;;3.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL;24/05/2018;;3.659;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL;24/05/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI MATEC LTDA;35631;DIESEL;24/05/2018;;3.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI VISAO FUTURO LTDA;35677;DIESEL;24/05/2018;;3.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL;24/05/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL;24/05/2018;;3.699;R$ / litro;BRANCA
