Região - Sigla	Estado - Sigla	Município	Revenda	Produto	Data da Coleta	Valor de Compra	Valor de Venda	Unidade de Medida	Bandeira
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	ETANOL	07/03/2018		2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	ETANOL	07/03/2018		2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	ETANOL	07/03/2018		2,649	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	ETANOL	07/03/2018		2,579	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	ETANOL	07/03/2018		2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ANDORINHAS RIO PRETO LTDA	ETANOL	14/03/2018		2,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	ETANOL	14/03/2018	2,555	2,639	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO H. P. RIO PRETO EIRELI	ETANOL	14/03/2018	2,47	2,595	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	ETANOL	14/03/2018	2,4959	2,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	ETANOL	14/03/2018	2,5909	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI LIBERTY LTDA.	ETANOL	14/03/2018	2,5773	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO M C RIO PRETO LTDA - ME	ETANOL	14/03/2018		2,689	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	ETANOL	14/03/2018		2,947	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	ETANOL	14/03/2018	2,452	2,599	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PACOCAO KM 52 LTDA	ETANOL	14/03/2018		2,599	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	ETANOL	14/03/2018	2,5143	2,595	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO POTI LTDA	ETANOL	14/03/2018	2,471	2,885	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	BIAL AUTO POSTO LTDA	ETANOL	14/03/2018		2,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	CURVA DA GALINHA AUTO POSTO LTDA	ETANOL	14/03/2018	2,4774	2,796	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	ETANOL	14/03/2018		2,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	IRMAOS PORCINI - RIO PRETO LTDA	ETANOL	14/03/2018	2,4781	2,599	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA	ETANOL	14/03/2018	2,6103	2,797	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	ETANOL	14/03/2018	2,516	2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - STAR ALLIANCE LTDA	ETANOL	14/03/2018	2,491	2,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - YANTRA LTDA	ETANOL	14/03/2018	2,591	2,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI PRAKASH LTDA	ETANOL	14/03/2018	2,5469	2,669	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	ETANOL	14/03/2018		2,639	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	VITÓRIA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.	ETANOL	14/03/2018	2,505	2,899	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	ETANOL	20/03/2018		2,687	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	ETANOL	20/03/2018		2,57	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	ETANOL	20/03/2018		2,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FLORIDO - RIO PRETO LTDA.	ETANOL	20/03/2018	2,5944	2,999	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	ETANOL	20/03/2018		2,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	ETANOL	20/03/2018	2,5998	2,659	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	ETANOL	20/03/2018		2,799	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	ETANOL	20/03/2018	2,4599	2,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	ETANOL	20/03/2018		2,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO VIP RIO PRETO LTDA	ETANOL	20/03/2018		2,589	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	ETANOL	20/03/2018		2,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	ETANOL	20/03/2018		2,789	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	PERES & PERES LTDA	ETANOL	20/03/2018		2,869	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	POSTO AVENIDA SAUDADE RIO PRETO LTDA	ETANOL	20/03/2018		2,599	R$ / litro	ALESAT
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANAHATA LTDA.	ETANOL	20/03/2018	2,5825	2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	ETANOL	20/03/2018	2,591	2,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - MARCOPOLO LTDA	ETANOL	20/03/2018		2,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	ETANOL	20/03/2018		2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	ETANOL	20/03/2018		2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	ETANOL	20/03/2018	2,5004	2,649	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	ETANOL	20/03/2018	2,3822	2,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	ETANOL	20/03/2018		2,579	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	ETANOL	20/03/2018		2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ANDORINHAS RIO PRETO LTDA	ETANOL	29/03/2018		2,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	ETANOL	29/03/2018		2,639	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO H. P. RIO PRETO EIRELI	ETANOL	29/03/2018		2,595	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	ETANOL	29/03/2018	2,4958	2,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	ETANOL	29/03/2018	2,4671	2,549	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO M C RIO PRETO LTDA - ME	ETANOL	29/03/2018		2,689	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	ETANOL	29/03/2018		2,947	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	ETANOL	29/03/2018		2,499	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PACOCAO KM 52 LTDA	ETANOL	29/03/2018		2,499	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	ETANOL	29/03/2018		2,495	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO POTI LTDA	ETANOL	29/03/2018		2,785	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO SALOME LTDA	ETANOL	29/03/2018		2,797	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	BIAL AUTO POSTO LTDA	ETANOL	29/03/2018		2,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	CURVA DA GALINHA AUTO POSTO LTDA	ETANOL	29/03/2018		2,796	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	ETANOL	29/03/2018		2,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	IRMAOS PORCINI - RIO PRETO LTDA	ETANOL	29/03/2018		2,499	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA	ETANOL	29/03/2018		2,797	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	ETANOL	29/03/2018	2,5319	2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - STAR ALLIANCE LTDA	ETANOL	29/03/2018	2,4688	2,549	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - YANTRA LTDA	ETANOL	29/03/2018	2,4541	2,539	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI PRAKASH LTDA	ETANOL	29/03/2018		2,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	ETANOL	29/03/2018		2,639	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	VITÓRIA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.	ETANOL	29/03/2018		2,899	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	ETANOL	04/04/2018		2,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	ETANOL	04/04/2018		2,687	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	ETANOL	04/04/2018		2,459	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	ETANOL	04/04/2018		2,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FLORIDO - RIO PRETO LTDA.	ETANOL	04/04/2018		2,999	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	ETANOL	04/04/2018		2,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	ETANOL	04/04/2018		2,947	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	ETANOL	04/04/2018	2,4824	2,499	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	ETANOL	04/04/2018		2,859	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	ETANOL	04/04/2018	2,3826	2,499	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	ETANOL	04/04/2018		2,459	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ZAFANI RIO PRETO LTDA	ETANOL	04/04/2018		2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA	ETANOL	04/04/2018	2,4824	2,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	ETANOL	04/04/2018		2,459	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	ETANOL	04/04/2018	2,3258	2,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP	ETANOL	04/04/2018		2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	ETANOL	04/04/2018	2,4441	2,449	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	ETANOL	04/04/2018		2,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	ETANOL	04/04/2018	2,4824	2,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI 10 - RIO PRETO LTDA	ETANOL	04/04/2018	2,4671	2,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO SAO DOMINGOS RIO PRETO LTDA	ETANOL	04/04/2018		2,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	ETANOL	04/04/2018		2,479	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	W. E. TAPPARO & CIA LTDA	ETANOL	04/04/2018		2,799	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	ETANOL	11/04/2018	2,348	2,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	VITÓRIA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.	ETANOL	11/04/2018	2,31	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ANDORINHAS RIO PRETO LTDA	ETANOL	12/04/2018		2,899	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	ETANOL	12/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ESTORIL RIO PRETO LTDA	ETANOL	12/04/2018		2,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO H. P. RIO PRETO EIRELI	ETANOL	12/04/2018		2,695	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	ETANOL	12/04/2018	2,4714	2,695	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI LIBERTY LTDA.	ETANOL	12/04/2018	2,4333	2,695	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO M C RIO PRETO LTDA - ME	ETANOL	12/04/2018		2,699	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MERCADÃO RIO PRETO LTDA.	ETANOL	12/04/2018		2,947	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	ETANOL	12/04/2018		2,699	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PACOCAO KM 52 LTDA	ETANOL	12/04/2018		2,469	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	ETANOL	12/04/2018		2,695	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO SALOME LTDA	ETANOL	12/04/2018		2,689	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	BIAL AUTO POSTO LTDA	ETANOL	12/04/2018		2,899	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	ETANOL	12/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	IRMAOS PORCINI - RIO PRETO LTDA	ETANOL	12/04/2018		2,669	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA	ETANOL	12/04/2018	2,3394	2,697	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	ETANOL	12/04/2018	2,3082	2,449	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - STAR ALLIANCE LTDA	ETANOL	12/04/2018		2,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - YANTRA LTDA	ETANOL	12/04/2018	2,3506	2,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI PRAKASH LTDA	ETANOL	12/04/2018		2,67	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	ETANOL	12/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	ETANOL	18/04/2018	2,1664	2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	ETANOL	18/04/2018		2,699	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO CECAP LTDA	ETANOL	18/04/2018		2,687	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	ETANOL	18/04/2018		2,64	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	ETANOL	18/04/2018		2,65	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FENIX RIO PRETO LTDA	ETANOL	18/04/2018		2,997	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FLORIDO - RIO PRETO LTDA.	ETANOL	18/04/2018		2,899	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	ETANOL	18/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	ETANOL	18/04/2018		2,659	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO MEDIANI PIRES LTDA	ETANOL	18/04/2018	2,2011	2,694	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	ETANOL	18/04/2018	2,2885	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	ETANOL	18/04/2018	2,3431	2,699	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	ETANOL	18/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA	ETANOL	18/04/2018	2,3427	2,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	ETANOL	18/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	ETANOL	18/04/2018	2,3003	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	ETANOL	18/04/2018	2,4076	2,799	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	ETANOL	18/04/2018	2,4714	2,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	ETANOL	18/04/2018	2,3003	2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	ETANOL	18/04/2018	2,3082	2,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	ETANOL	18/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	ETANOL	18/04/2018		2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	ETANOL	18/04/2018		2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	ETANOL	25/04/2018	2,1491	2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	ETANOL	25/04/2018	2,16	2,699	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	ETANOL	25/04/2018	2,3469	2,64	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FENIX RIO PRETO LTDA	ETANOL	25/04/2018		2,999	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	ETANOL	25/04/2018		2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	ETANOL	25/04/2018	2,3807	2,697	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	ETANOL	25/04/2018		2,659	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PEROLA - RIO PRETO LTDA.	ETANOL	25/04/2018	2,2189	2,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	ETANOL	25/04/2018		2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	B. R. A. - UNIVERSO POSTO DE COMBUSTÍVEIS LTDA	ETANOL	25/04/2018	2,3071	2,629	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	ETANOL	25/04/2018	1,9594	2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	ETANOL	25/04/2018		2,627	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP	ETANOL	25/04/2018		2,689	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	ETANOL	25/04/2018	2,2145	2,799	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANAHATA LTDA.	ETANOL	25/04/2018	2,3071	2,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	ETANOL	25/04/2018	2,4031	2,629	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - MARCOPOLO LTDA	ETANOL	25/04/2018	2,4031	2,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	ETANOL	25/04/2018	2,3071	2,649	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	ETANOL	25/04/2018	2,3071	2,629	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	ETANOL	25/04/2018		2,449	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	ETANOL	25/04/2018		2,599	R$ / litro	BRANCA
